#,name,address,city,phone,email,website,category
314,Tường Phú - Công Ty TNHH Xây Dựng Thương Mại & Xuất Nhập Khẩu Tường Phú,"62/22 Đinh Bộ Lĩnh, P. 26, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35113763                                , ,,Khoáng Sản - Công Ty Khoáng Sản
315,Thuận Phú-Bình Định - Công Ty TNHH Khoáng Sản Thuận Phú-Bình Định,"43 Lê Quý Đôn, Tp. Quy Nhơn, ",Bình Định,(0256) 3818258                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
316,Thành Tâm - Công Ty Cổ Phần Thành Tâm,"Thôn Khánh Thọ,X. Tam Thái, H. Phú Ninh, ",Quảng Nam,(0235) 6272792                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
317,Công Ty CP Khoáng Sản Phương Nam,"106 Văn Cao, Q. Ngô Quyền, ",Tp. Hải Phòng,0944668868                              ,trungvu68@gmail.com                               ,http://khoangsanphuongnam.com,Khoáng Sản - Công Ty Khoáng Sản
318,Alatca - Công Ty Cổ Phần Alatca,"4A Láng Hạ, Q. Đống Đa, ",Hà Nội,(024) 37725361                                ,caominh@khoangsanalatca.com                       ,,Khoáng Sản - Công Ty Khoáng Sản
319,Vpđd - Công Ty Cổ Phần Phát Triển Khoáng Sản 6,"136 Hồ Bá Kiện, P. 15, Q. 10, ",Tp. Hồ Chí Minh (TPHCM),(028) 39707485                                , ,,Khoáng Sản - Công Ty Khoáng Sản
320,Vĩnh Toàn - Công Ty TNHH Một Thành Viên Vĩnh Toàn,"Khối 7, TT. Khâm Đức, H. Phước Sơn, ",Quảng Nam,(0235) 3881555                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
321,Công Ty TNHH Đầu Tư Và Thương Mại Khoáng Sản Thành Phát,"Số 39A, Tổ 9, P. Mộ Lao, Q. Hà Đông, ",Hà Nội,0988377031                              ,khoangsanthanhphat@gmail.com                      ,http://khoangsanthanhphat.com,Khoáng Sản - Công Ty Khoáng Sản
322,Công Ty Cổ Phần Khai Thác Khoáng Sản Tây Ninh,"15 Võ Thị Sáu, P. 3, TP. Tây Ninh, ",Tây Ninh,(0276) 3818677                                 ,tanimico@yahoo.com.vn                             ,,Khoáng Sản - Công Ty Khoáng Sản
323,Đất Quảng Chu Lai - Công Ty Cổ Phần Đất Quảng Chu Lai,"Khối 2,Phạm Văn Đồng, TT. Núi Thành, H. Núi Thành, ",Quảng Nam,(0235) 2244008                                 , ,,Khoáng Sản - Công Ty Khoáng Sản
324,Công Ty Rarraprodex Đất Hiếm,"6 Phạm Ngũ Lão, Q. Hoàn Kiếm, ",Hà Nội,(024) 38264694                                , ,,Khoáng Sản - Công Ty Khoáng Sản
