name,address,city,phone,email,website,category
Diaoconline24h,"908/3A Quang Trung, Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),0984155386                              ,thanhphong3390@gmail.com                          ,http://diaoconline24h.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP DV Và Đầu Tư Đất Xanh Đông Nam Bộ,"Số C1/17+18, Khu Quy Hoạch Nhà Ở, KP 1, P. Long Bình Tân, Tp. Biên Hoà, ",Đồng Nai,(0251) 6266288                                 ,info@datxanhdongnambo.com.vn                      ,http://datxanhdongnambo.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Tuấn Linh Group,"Số 44, Ngõ 155, Cầu Giấy, ",Hà Nội,0975395780                              ,tuanlinhgroup11@gmail.com                         ,http://tuanlinhgroup.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Hanoi Housing Agent,"Tầng 1, Số 17, Ngõ 4 Nguyễn Đình Chiểu, Q. Hai Bà Trưng, ",Hà Nội,098 260 868                             ,hanoihousingagent2015@gmail.com                   ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Naka,"Tầng 7, Toà Nhà Jabes 2, 110 Cách Mạng Tháng 8, Phường 7, Quận 3, ",Tp. Hồ Chí Minh (TPHCM),0934117658                              ,naka@nakafi.com                                   ,http://nakafi.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công ty TNHH Địa ốc Song Anh,"Đường NA2, Lô 5A21, KCN Mỹ Phước 4, Phường Thới Hòa, Thị Xã Bến Cát, ",Bình Dương,0908790135                              ,diaocsonganh@gmail.com                            ,http://diaocsonganh.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Imperia Eden Park,"Số 90 Đường Mễ Trì, Q. Nam Từ Liêm, ",Hà Nội,096 926 3333                            ,admin@mikimperiaedenpark.com                      ,http://mikimperiaedenpark.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Mua bán Khách sạn Đà Nẵng, ,Tp. Đà Nẵng,0916722292                              ,ngothithuylinh.net@gmail.com                      ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Free Land,"Phòng 3, Tầng 36, Tòa Nhà Bitexco Financial Tower, Số 02 Hải, P. Bến Nghé, Q. 1, ",Tp. Hồ Chí Minh (TPHCM),0868603817                              ,phamhuyforum@gmail.com                            ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Bán Đất Bình Dương Giá Rẻ,"Thủ Dầu Một, ",Bình Dương,0978787009                              ,vandung8210@gmail.com                             ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP DV Và Đầu Tư Đất Xanh Đông Nam Bộ,"Số C1/17+18, Khu Quy Hoạch Nhà Ở, KP 1, P. Long Bình Tân, Tp. Biên Hoà, ",Đồng Nai,(0251) 6266288                                 ,info@datxanhdongnambo.com.vn                      ,http://datxanhdongnambo.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH XD TM DV Nhà Đất Minh Đức,"281D Lãnh Binh Thăng, P. 8, Q. 11, ",Tp. Hồ Chí Minh (TPHCM),0911756309                              ,nhadatminhduc2@gmail.com                          ,http://nhadatminhduc.net,Bất Động Sản - Dịch Vụ Bất Động Sản
Công ty cổ phần địa ốc PT Land,"VP01-03 Tầng 3, Bcons Tower, 4A/167A Đường D1, P. 25 ",Tp. Hồ Chí Minh (TPHCM),66786866                                ,thanhvo09071997@gmail.com                         ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Tư Vấn Bất Động Sản Newlife Land,"Số 9, Ngõ 20 Đường Mỹ Đình, P. Mỹ Đình 2, Q. Nam Từ Liêm, ",Hà Nội,0996563666                              ,info@newlifeland.vn                               ,http://newlifeland.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH TM - DV Phú Phan,"Số 73, Đường 65, Khu Tân Quy Đông, Phường Tân Long, Quận 7, ",Tp. Hồ Chí Minh (TPHCM),(028) 37718639                                ,info@baomocolongtea.com                           ,http://baomocolongtea.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Bất Động Sản Areco,"157 Nam Kỳ Khởi Nghĩa, P. 6, Q. 3, ",Tp. Hồ Chí Minh (TPHCM),(028) 73039000                                , ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Anpha,"Cụm CN Quán Trữ, Q. Kiến An, ",Tp. Hải Phòng,(0225) 2211668                                 , ,http://anphaco.net,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Doanh Nghiệp Trẻ,"38 Lê Thánh Tông, Tp. Hạ Long, ",Quảng Ninh,(0203) 3621558                                 , ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Địa ốc Eagle Real,"25/31 Bùi Quang Là, P12, Gò Vấp, ",Tp. Hồ Chí Minh (TPHCM),0902668026                              ,diaoceaglereal@gmail.com                          ,http://eaglereal.net,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Property X,"45 Hoàng Việt, Phường 4, Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0903993068                              ,vuxuandat1402@gmail.com                           ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH MTV Bất Động Sản Nam Kỳ Land,"176 Ngô Thì Nhậm, P. An Khánh, Q. Ninh Kiều, ",TP. Cần Thơ,0939666635                              ,Namkyland@gmail.com                               ,http://nhadatcantho.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP ĐT Và KD Bất Động Sản Ngọc Thanh Land,"Tầng 2, Toà CT4, The Pride, Khu ĐTM An Hưng, P. La Khê, Q. Hà Đông, ",Hà Nội,0968933683                              ,ngocthanh88xd@gmail.com                           ,http://dongocthanh.com,Bất Động Sản - Dịch Vụ Bất Động Sản
HomeHub,"14/22 Kim Giang, Thanh Xuân, ",Hà Nội,0936075683                              , ,http://homehub.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP Đầu Tư BUINGROUP,"222 Phan Văn Hân, P. 17, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),0902437375                              ,cskh.buinland@gmail.com                           ,http://buinland.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Nhà Đất Công Thanh,"Số 1, Đường 1A Phạm Hữu Lầu, Quận 7 ",Tp. Hồ Chí Minh (TPHCM),0909721091                              ,bannhaquan07@gmail.com                            ,http://bannhaquan7.co,Bất Động Sản - Dịch Vụ Bất Động Sản
Vis Estate,"17.06, Chung Cư H3, Số 384 Hoàng Diệu, P. 6, Q. 4, ",Tp. Hồ Chí Minh (TPHCM),19002004                                ,gratia.g@vis.estate                               ,http://vis.estate,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Dịch Vụ Bất Động Sản SHC (Saigon House Center),"Lầu 7, OSC Việt Nam Building, Số 161 Võ Văn Tần, P. 6, Q. 3, ",Tp. Hồ Chí Minh (TPHCM),0919393788                              ,saigonhousecenter@gmail.com                       ,http://saigonhousecenter.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Tư Vấn Bất Động Sản Bảo Tín,"Toà Nhà 12B Lô 1B, Khu Đô Thị Mới Trung Yên, Trung Hòa, Cầu Giấy, ",Tp. Hồ Chí Minh (TPHCM),0968524919                              ,baotinchinh@gmail.com                             ,http://chothuexuong.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Bất Động Sản Trần Anh,"871 Âu Cơ, P.12, Q.Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0965859793                              ,trananhcompany871@gmail.com                       ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH XD - TM - DV Bất Động Sản Phú Hưng Long,"13 Nguyễn Thái Học, P. 1, Q. Bình Thạnh, ",Tp. Hồ Chí Minh (TPHCM),(028) 35101956                                ,phuhunglongbds@gmail.vn                           ,http://phuhunglong.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Môi Giới Đầu Tư Bất Động Sản Hoàng Gia Phát,"9A Phạm Ngọc Thạch, P. Hiệp Thành, Q. Thủ Dầu Một, ",Bình Dương,0962606967                              ,btvtrantuanbinhduong@gmail.com                    ,http://diaochoanggiaphat.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Sun Well,"231-233 Lê Thánh Tôn, Bến Thành, Q. 1, ",Tp. Hồ Chí Minh (TPHCM),0911338666                              ,congtysunwell@gmail.com                           ,http://goinhadat.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Lê Công Thanh,"456/11/5 Trần Phú, ",Bà Rịa-Vũng Tàu,0902581902                              ,lithanh2007@gmail.com                             ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Bất Động Sản Hưng Thịnh,"133 Nguyễn Thị Thập, Phường Tân Hưng, Quận 7, ",Tp. Hồ Chí Minh (TPHCM),0906662192                              ,nguyentrandiaoc@gmail.com                         ,http://hungthinhnew.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Dịch Vụ Bất Động Sản Tiên Phong,"Phòng 608, tòa 17T4 Trung Hòa - Nhân Chính, P. Nhân Chính, Q. Thanh Xuân, ",Hà Nội,0942036833                              ,huuhoi83@gmail.com                                ,http://tienphongland.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP Senreal,"Lô SV06-V01&V02, Khu tổ hợp du lịch Sonasea Villas and Resort, X. Dương Tơ, H. Phú Quốc, ",Kiên Giang,(028) 73056839                                , ,,Bất Động Sản - Dịch Vụ Bất Động Sản
HOUSING SAIGON,"23A Lê Quý Đôn, Quận 3, ",Tp. Hồ Chí Minh (TPHCM),0707523502                              ,housingsgn@housingsgn.com                         ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Xây Dựng Địa ốc Đất Nam,"476 Tên Lửa, Phường Bình Trị Đông B, Bình Tân, HCM ",Tp. Hồ Chí Minh (TPHCM),936555647                               ,vandinhgiangsg@gmail.com                          ,http://datnenbinhchanh.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Dịch Vụ Bất Động Sản Long Đức,"152 QL 51, P. Tam Phước, TP. Biên Hòa, ",Đồng Nai,0971639496                              ,longducland@gmail.com                             ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP Tư Vấn Dịch Vụ Đầu Tư Htic,"Lô 18, Khu Liên Cơ, Q. Nam Từ Liêm, ",Hà Nội,0913251679                              ,dangtuanhung210785@gmail.com                      ,http://nhadunggia.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Địa ốc Bình Dương City Land,Tp. Bình Dương ,Bình Dương,0978088349                              ,lelan17.1981@gmail.com                            ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Dịch Vụ Bất Động Sản An Phước Hưng,"14/20 Nhất Tri Mai, P. 13, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0902989591                              ,thanhdung@anphuochung.com.vn                      ,http://www.anphuochung.com.vn/,Bất Động Sản - Dịch Vụ Bất Động Sản
Công ty The Matrix One,"Ngã tư Lê Quang Đạo - Mễ Trì, P. Mễ Trì, Q. Nam Từ Liêm, ",Hà Nội,0388964183                              ,thematrixone.mik@gmail.com                        ,http://thematrixonemetri.org,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Pha Lê Việt Nam,"17 Tô Ngọc Vân, Q. Tây Hồ, ",Hà Nội,(024) 37194374                                ,imagegroupvn@gmail.com                            ,http://hanoihousing.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Tư Vấn Đầu Tư Địa ốc Bất Động Sản Năng Động,"86 Trần Phú, TP Nha Trang, ",Khánh Hòa,0935364984                              ,bdsnangdong@gmail.com                             ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP Đầu Tư BĐS Salehomes,"Số 127 Ni Sư Huỳnh Liên, Q. Tân Bình ",Tp. Hồ Chí Minh (TPHCM),0919015476                              ,salehomes.vn@gmail.com                            ,http://salehomes.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Và Xây Dựng Địa Ốc Tân Long Phát,"138 Đường 30/4, P. Phú Hòa, TX. Thủ Dầu Một, ",Bình Dương,0393039189                              ,luyenpham.tanlongphat@gmail.com                   ,,Bất Động Sản - Dịch Vụ Bất Động Sản
ALO Nhà Đất | Thông tin thị trường Bất Động Sản Việt Nam,"Quận 9, ",Tp. Hồ Chí Minh (TPHCM),0903037234                              ,DerbyyMarcia@gmail.com                            ,http://alonhadat.org,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Thương Mại Dịch Vụ Quốc Tế Hòa Thịnh Phát,"57 Phùng Hưng, An Phước, Long Thành, ",Đồng Nai,0395707184                              ,Diaochoathinhphat@gmail.com                       ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Valentina Court,"Valentina Court, 124 Điện Biên Phủ, P. Đa Kao, Q. 1, ",Tp. Hồ Chí Minh (TPHCM),(028) 38206829                                ,info@valentinacourt-vn.com                        ,http://www.valentinacourt-vn.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP Địa ốc ánh Dương,"6A, Ngách 190/7 Đ. Nguyễn Trãi, Nhân Chính, Thanh Xuân, ",Hà Nội,0965276696                              ,thehouse.com.vn@gmail.com                         ,http://thehouse.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Tập Đoàn Meey Land,"Tầng 5, Tòa nhà 97-99 Láng Hạ, P. Láng Hạ, Q. Đống Đa, ",Hà Nội,0869 092 929                            ,Contact@meeyland.com                              ,http://Meeyland.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Malibu Hội An,"02 Lạc Long Quân, Phường Điện Dương, Thị xã Điện Bàn, ",Quảng Nam,0906438589                              ,resortmalibuhoian@gmail.com                       ,http://resortmalibuhoian.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty CP DV Bất Động Sản Hoàng Kim,"116 Vạn Phúc, Hà Đông, ",Hà Nội,0912774786                              ,thanhtrungnguyen267@gmail.com                     ,http://tiendochungcu.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH  Hồ Lô,"Châu Đức, ",Bà Rịa-Vũng Tàu,0945732735                              , ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Bất Động Sản Bảo Liêm,"Bến Cát, Bình Dương, Tân Định, ",Tp. Hồ Chí Minh (TPHCM),0986228467                              ,hobaoliem@gmail.com                               ,http://bdshobaoliem.webnode.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Relax Việt Nam,"P2101, Tháp T2, Tòa Nhà HACC1, 35 Lê Văn Lương, Q. Thanh Xuân, ",Hà Nội,0947746688                              ,info@relaxvietnam.vn                              ,http://relaxvietnam.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Xây Dựng Và Phát Triển Địa ốc Kim Long,"NP 06 - 16, Đường N2, Khu Đô Thị Thương Mại Dịch Vụ The Season, Phường Lái Thiêu, Thị Xã Thuận An, Bình Dương ",Tp. Hồ Chí Minh (TPHCM),02862703098                             ,lienhe.diaockimlong@gmail.com                     ,http://diaockimlong.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Sài Gòn - Đà Nẵng( KCN Hòa Khánh Mở Rộng & Liên Chiểu,"61A P. Hòa Hiệp Bắc, Đ.Nguyễn Văn Cừ, Q. Liên Chiểu, ",Tp. Đà Nẵng,(0236) 3770997                                 , ,http://dananginvest.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Bất Động Sản Ngọc K,"84/48/20 Đường Tân Sơn Nhì, P. Tân Sơn Nhì, Q. Tân Phú, ",Tp. Hồ Chí Minh (TPHCM),0914805532                              ,dnkhanh.trananh@gmail.com                         ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Đức Nghĩa Land,"74 Nguyễn Văn Trỗi, Q. Phú Nhuận, ",Tp. Hồ Chí Minh (TPHCM),0906332558                              ,trannghia19129@gmail.com                          ,http://ducnghialand.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Sản Xuất Thương Mại Và Dịch Vụ Linh Nguyên - Sàn Giao Dịch Nguyên Phú Hưng,"Tòa Nhà Fimexco 231 - 233 Tầng 6, Lê Thánh Tôn, P. Bến Thành, Q.1, ",Tp. Hồ Chí Minh (TPHCM),(028) 62556618                                ,linhnguyen579@gmail.com                           ,http://nguyenphuhung.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Khu Công Nghiệp Dịch Vụ Thủy Sản Đà Nẵng,"Tầng 3,4 Số 58 Nguyễn Chí Thanh, ",Tp. Đà Nẵng,(0236) 3886167                                 , ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công ty Asia Properties,"Dịch Vong, Cầu Giấy, ",Hà Nội,0976654869                              ,dinhthiethk@gmail.com                             ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Căn hộ Sunshine Avenue,"Đường 41, P. 16, Q. 18, ",Tp. Hồ Chí Minh (TPHCM),0931223138                              ,sale.sunshineavenue@gmail.com                     ,http://sunshinesavenue.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Địa Ốc Ba Thành Phát,"364 Huỳnh Thúc Kháng, phường Hòa Phú, Tp. Thủ Dầu Một, ",Bình Dương,0949739728                              ,diaocbathanhphat@gmail.com                        ,http://bathanhphat.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Phát Triển Dự án Bất Động Sản,"E1/B4 Quách Điêu Vĩnh Lộc A,Q. Bình Chánh, ",Tp. Hồ Chí Minh (TPHCM),0903229836                              ,huynhanhco88@gmail.com                            ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Phát Triển Thương Hiệu Và Dịch Vụ Kết Nối Bán Lẻ Châu Á,"77-79-81 Đào Duy Từ, phường 5, quận 5, ",Tp. Hồ Chí Minh (TPHCM),096 868 80 81                           ,retail@a-connection.com.vn                        ,http://a-connection.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công ty CP Xây Dựng Địa Ốc Cát Tường,"Tầng 2 Tòa Nhà Bảo Tín, 1A1 Lý Thường Kiệt, Phường 7, Quận Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0902419761                              ,kenhdatnen123@gmail.com                           ,http://kenhdatnen.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Đại Thanh,"Số 18, Nguyễn Mạnh Tường, P. Phước Nguyên, ",Bà Rịa-Vũng Tàu,0963876695                              ,CSKH@thitruongnhadatbrvt.com                      ,http://thitruongnhadatbrvt.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Gamuda Land Việt Nam,"Km 1,5 Pháp Vân, Công viên Yên Sở, Q. Hoàng Mai, ",Hà Nội,(024) 39449898                                ,nvthuanit64@gmail.com                             ,http://gamudaland.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Viễn Đông,"Tầng 6, Tòa Nhà Viễn Đông, Số 36 Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, ",Hà Nội,0906039335                              , ,http://tapdoanviendong.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Phần Mềm Việt Nhân,"59 Cộng Hòa, P. 4, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 62951997                                ,info@vietnhan.com                                 ,http://vietnhan.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Đầu Tư Bất Động Sản Lavic,"99 Đường số 5, Phường An Phú, Quận 2, ",Tp. Hồ Chí Minh (TPHCM),0907193369                              ,info@lavicland.com.vn                             ,http://lavicland.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Sàn Giao Dịch Bất Động Sản Nhất Nam Land,"480 Đường 2-9, P. Hòa Cường Nam, Q. Hải Châu, ",Tp. Đà Nẵng,0945879884                              ,info@nhatnamland.vn                               ,http://nhatnamland.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Tin Học Phi Long,"29/12 Bis Nguyễn Bỉnh Khiêm, P. Đakao, Q. 1 ",Tp. Hồ Chí Minh (TPHCM),(028) 22191307                                ,phile@dothidiaoc.com                              ,http://dothidiaoc.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Hoàng Anh - Công Ty TNHH Thương Mại & Dịch Vụ Địa ốc Hoàng Anh,"5 Bàn Cờ, P. 3, Q. 3, ",Tp. Hồ Chí Minh (TPHCM),(028) 38322450                                , ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Seareal Center,"110 Đường 2/3, ",Tp. Đà Nẵng,0905944368                              ,huyentrang.seareal@gmail.com                      ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Nhà Vũng Tàu,"48C Hoàng Hoa Thám, P. 2, TP. Vũng Tàu, ",Bà Rịa-Vũng Tàu,0937109088                              ,info@nhavungtau.vn                                ,http://www.nhavungtau.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH MTV Becaco,"133/ôk KV Bình Phó A, P. Lonh Tuyền, Q. Bình Thủy, ",TP. Cần Thơ,0983083080                              ,quanle.becaco@yahoo.com                           ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Liên San - Công Ty TNHH Liên San,,Hà Nội,(024) 39870987                                ,gdliensan@gmail.com                               ,http://liensan.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Quản Lý Tài Sản Bắc Trung Nam,"48 Giải Phóng, P. 4, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0909170917                              ,phung.btnamc@gmail.com                            ,,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Sàn Giao Dịch Bất Động Sản Đại Phước,"Lý Thái Tổ, Nhơn Trạch, ",Đồng Nai,0916061978                              ,daiphuocland@gmail.com                            ,http://daiphuocland.net,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Lập Sơn - Sàn Giao Dịch Thế Giới Bất Động Sản,"923 Nguyễn Tất Thành, P. Thanh Bình, Q. Hải Châu, ",Tp. Đà Nẵng,(0236) 3625555                                 ,lapsoncorp@gmail.com                              ,http://thegioibatdongsan.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH A.S.S.I,"14 Trần Thái Tông, P. 15, Q. Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),(028) 6295 8292                               ,assivietnam@gmail.com                             ,http://www.assivietnam.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Bất Động Sản Hưng Thịnh,"45 Hoàng Việt, Phường 4, Quận Tân Bình, ",Tp. Hồ Chí Minh (TPHCM),0986518189                              ,ngahn83@gmail.com                                 ,http://batdongsansaigon.online/,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Địa ốc Thắng Lợi,"337 Tên Lửa, P. Bình Trị Đông B, Q. Bình Tân, ",Hồ Chí Minh (TP. HCM),(08) 35366969                                , ,http://www.diaocthangloi.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Cổ Phần Dịch Vụ Bất Động Sản Asia Properties (á Châu),"R2-L2-03A Khu TTTM Royal City, 72A Nguyễn Trãi, P. Thượng Đình, Q. Thanh Xuân ",Hà Nội,0943183377                              ,info@asiaproperties.vn                            ,http://www.asiaproperties.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty TNHH Đào Gia Phát,"21 Hoàng Diệu, Lầu 5, P. 12, Q. 4, ",Tp. Hồ Chí Minh (TPHCM),(028) 837734995                               ,welcome@daogiaphat.com                            ,http://daogiaphat.com,Bất Động Sản - Dịch Vụ Bất Động Sản
Công Ty Đầu Tư Thương Mại Và Dịch Vụ Nhà Đất Tổng Hợp,"57-59 Hồ Tùng Mậu, P. Bến Nghé, Q. 1, ",Tp. Hồ Chí Minh (TPHCM),0938737871                              ,info@nhadattonghop.com                            ,http://nhadattonghop.com.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Trung Tâm Nhà Đất Thủ Đức,"Số 50 Đường Hiệp Bình, Phường Hiệp Bình Phước, Quận Thủ Đức, ",Tp. Hồ Chí Minh (TPHCM),"0909 246 896, 0909 246 897              ",nhadatthuducvn@gmail.com                          ,http://nhadatthuduc.vn,Bất Động Sản - Dịch Vụ Bất Động Sản
Bất Động Sản Đại An,"Kiot 6, Tòa CT10A, Khu Đô Thị Đại Thanh Cầu Bươu, H. Thanh Trì, ",Hà Nội,(024) 0935 641 626                            ,vanhabg1990@gmail.com                             ,http://www.duanbatdongsan.net,Bất Động Sản - Dịch Vụ Bất Động Sản
